,expression,force,flavor,can_express,polarity,syntactically_negated,full_form,notes,Language,lang_ID,Unnamed: 8,register
76,-ya + keyss-,weak necessity,deontic,1,positive,no,V-ya + keyss-ta,,Korean,kore1280,,
77,-ya + keyss-,weak,deontic,?,positive,no,V-ya + keyss-ta,,Korean,kore1280,,
78,-ya + keyss-,strong,teleological,?,positive,no,V-ya + keyss-ta,,Korean,kore1280,,
79,-ya + keyss-,weak necessity,teleological,?,positive,no,V-ya + keyss-ta,,Korean,kore1280,,
80,-ya + keyss-,weak,teleological,?,positive,no,V-ya + keyss-ta,,Korean,kore1280,,
81,-ya + keyss-,strong,circumstantial,?,positive,no,V-ya + keyss-ta,,Korean,kore1280,,
82,-ya + keyss-,weak,circumstantial,?,positive,no,V-ya + keyss-ta,,Korean,kore1280,,
83,-ya + keyss-,strong,bouletic,?,positive,no,V-ya + keyss-ta,,Korean,kore1280,,
84,kes.i-coh-,strong,epistemic,?,positive,no,clause + kes.i-coh-ta,"""Would be good"" paraphrase",Korean,kore1280,,
85,kes.i-coh-,weak necessity,epistemic,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
86,kes.i-coh-,weak,epistemic,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
87,kes.i-coh-,strong,deontic,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
88,kes.i-coh-,weak necessity,deontic,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
89,kes.i-coh-,weak,deontic,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
90,kes.i-coh-,strong,teleological,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
91,kes.i-coh-,weak necessity,teleological,1,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
92,kes.i-coh-,weak,teleological,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
93,kes.i-coh-,strong,circumstantial,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
94,kes.i-coh-,weak,circumstantial,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
95,kes.i-coh-,strong,bouletic,?,positive,no,clause + kes.i-coh-ta,,Korean,kore1280,,
96,ci(-to) molun-,strong,epistemic,?,positive,no,clause + ci-to molun-ta,"inchoative ""not known"" paraphrase according to consultant ",Korean,kore1280,,
97,ci(-to) molun-,weak necessity,epistemic,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
98,ci(-to) molun-,weak,epistemic,1,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
99,ci(-to) molun-,strong,deontic,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
100,ci(-to) molun-,weak necessity,deontic,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
101,ci(-to) molun-,weak,deontic,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
102,ci(-to) molun-,strong,teleological,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
103,ci(-to) molun-,weak necessity,teleological,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
104,ci(-to) molun-,weak,teleological,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
105,ci(-to) molun-,strong,circumstantial,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
106,ci(-to) molun-,weak,circumstantial,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
107,ci(-to) molun-,strong,bouletic,?,positive,no,clause + ci-to molun-ta,,Korean,kore1280,,
108,swu(-to) iss-,strong,epistemic,?,positive,no,clause + swu(-to) iss-...-ta,"""is a possibility"" paraphrase",Korean,kore1280,,
109,swu(-to) iss-,weak necessity,epistemic,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
110,swu(-to) iss-,weak,epistemic,1,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
111,swu(-to) iss-,strong,deontic,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
112,swu(-to) iss-,weak necessity,deontic,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
113,swu(-to) iss-,weak,deontic,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
114,swu(-to) iss-,strong,teleological,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
115,swu(-to) iss-,weak necessity,teleological,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
116,swu(-to) iss-,weak,teleological,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
117,swu(-to) iss-,strong,circumstantial,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
118,swu(-to) iss-,weak,circumstantial,1,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
119,swu(-to) iss-,strong,bouletic,?,positive,no,clause + swu(-to) iss-...-ta,,Korean,kore1280,,
120,-to + toy-,strong,epistemic,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
121,-to + toy-,weak necessity,epistemic,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
122,-to + toy-,weak,epistemic,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
123,-to + toy-,strong,deontic,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
124,-to + toy-,strong,deontic,1,negative,yes,V-to toy-...-ta,,Korean,kore1280,,
125,-to + toy-,weak necessity,deontic,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
126,-to + toy-,weak,deontic,1,positive,no,V-to toy-...-ta,,Korean,kore1280,,
127,-to + toy-,strong,teleological,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
128,-to + toy-,weak necessity,teleological,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
129,-to + toy-,weak,teleological,1,positive,no,V-to toy-...-ta,,Korean,kore1280,,
130,-to + toy-,strong,circumstantial,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
131,-to + toy-,weak,circumstantial,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
132,-to + toy-,strong,bouletic,?,positive,no,V-to toy-...-ta,,Korean,kore1280,,
133,philyo- eps-,strong,epistemic,1,negative,yes,philyo-NUN eps-...-ta,"""NONEX necessity"" paraphrase",Korean,kore1280,,
134,philyo- eps-,weak necessity,epistemic,?,negative,yes,,,Korean,kore1280,,
135,philyo- eps-,weak,epistemic,?,negative,yes,,,Korean,kore1280,,
136,philyo- eps-,strong,deontic,1,negative,yes,philyo-TUN eps-...ta,"""NEG necessary"" paraphrase",Korean,kore1280,,
137,philyo- eps-,weak necessity,deontic,?,negative,yes,,,Korean,kore1280,,
138,philyo- eps-,weak,deontic,?,negative,yes,,,Korean,kore1280,,
139,philyo- eps-,strong,teleological,1,negative,yes,philyo-NUN eps-...-ta,"""NONEX necessity"" paraphrase",Korean,kore1280,,
140,philyo- eps-,weak necessity,teleological,?,negative,yes,,,Korean,kore1280,,
141,philyo- eps-,weak,teleological,?,negative,yes,,,Korean,kore1280,,
142,philyo- eps-,strong,circumstantial,?,negative,yes,,,Korean,kore1280,,
143,philyo- eps-,weak,circumstantial,?,negative,yes,,,Korean,kore1280,,
144,philyo- eps-,strong,bouletic,?,negative,yes,,,Korean,kore1280,,
145,li-ka eps-,strong,epistemic,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
146,li-ka eps-,weak necessity,epistemic,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
147,li-ka eps-,weak,epistemic,1,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
148,li-ka eps-,strong,deontic,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
149,li-ka eps-,weak necessity,deontic,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
150,li-ka eps-,weak,deontic,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
151,li-ka eps-,strong,teleological,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
152,li-ka eps-,weak necessity,teleological,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
153,li-ka eps-,weak,teleological,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
154,li-ka eps-,strong,circumstantial,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
155,li-ka eps-,weak,circumstantial,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
156,li-ka eps-,strong,bouletic,?,negative,yes,li-ka eps-...-ta,,Korean,kore1280,,
157,-myeon an-toy-,strong,epistemic,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
158,-myeon an-toy-,weak necessity,epistemic,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
159,-myeon an-toy-,weak,epistemic,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
160,-myeon an-toy-,strong,deontic,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
161,-myeon an-toy-,weak necessity,deontic,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
162,-myeon an-toy-,weak,deontic,1,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
163,-myeon an-toy-,strong,teleological,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
164,-myeon an-toy-,weak necessity,teleological,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
165,-myeon an-toy-,weak,teleological,1,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
166,-myeon an-toy-,strong,circumstantial,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
167,-myeon an-toy-,weak,circumstantial,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
168,-myeon an-toy-,strong,bouletic,?,negative,yes,V-myeon an-toy-...-ta,,Korean,kore1280,,
169,swu + eps-,strong,epistemic,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
170,swu + eps-,weak necessity,epistemic,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
171,swu + eps-,weak,epistemic,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
172,swu + eps-,strong,deontic,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
173,swu + eps-,weak necessity,deontic,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
174,swu + eps-,weak,deontic,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
175,swu + eps-,strong,teleological,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
176,swu + eps-,weak necessity,teleological,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
177,swu + eps-,weak,teleological,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
178,swu + eps-,strong,circumstantial,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
179,swu + eps-,weak,circumstantial,1,negative,yes,swu eps-...-ta,,Korean,kore1280,,
180,swu + eps-,strong,bouletic,?,negative,yes,swu eps-...-ta,,Korean,kore1280,,
181,an -myeon an-toy-,strong,epistemic,?,positive,yes,an V-myeon an-toy-...-ta,double negated,Korean,kore1280,,
182,an -myeon an-toy-,weak necessity,epistemic,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
183,an -myeon an-toy-,weak,epistemic,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
184,an -myeon an-toy-,strong,deontic,1,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
185,an -myeon an-toy-,weak necessity,deontic,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
186,an -myeon an-toy-,weak,deontic,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
187,an -myeon an-toy-,strong,teleological,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
188,an -myeon an-toy-,weak necessity,teleological,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
189,an -myeon an-toy-,weak,teleological,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
190,an -myeon an-toy-,strong,circumstantial,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
191,an -myeon an-toy-,weak,circumstantial,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
192,an -myeon an-toy-,strong,bouletic,?,positive,yes,an V-myeon an-toy-...-ta,,Korean,kore1280,,
0,-tsy-,weak,future,1,,,,"describes as 'potential' (401) and refer to a possible,less certain future (607) ",Kwaza,kwaz1243,,
1,-tsy-,weak,ability,1,,,,examples in 610 shows that the expression only occurs with negative can indicate inablity when combined with negation,Kwaza,kwaz1243,,
2,damỹ,strong,intentional,1,,,,"describes as 'volitional and intentional' (401), and translates to 'be going to'/'want to' (315)",Kwaza,kwaz1243,,
3,damỹ,strong,future,1,,,,put as future since examples in 315 translates the word to 'be going to',Kwaza,kwaz1243,,
4,-tsi,weak,irrealis,1,,,,"described as 'preventitve' (402) and translates to prevent someone do something, put it as irrealis",Kwaza,kwaz1243,,
5,-(da)-te-,weak,purposive,1,,,,"described as ''purposive' modality (412), translates as something is used for someone to do something, such as the ketchup is used for people to drink (p413)",Kwaza,kwaz1243,,
6,-(da)-te-,weak,intentional,1,,,,"can also translate to 'be prepared to' (412), put it under weak intentional since it might be similar to an expression in Nuosu",Kwaza,kwaz1243,,
7,-heta-,strong,bouletic,1,,,,"descibed as 'desdierative' (413) but translates to 'want to', put it as bouletic",Kwaza,kwaz1243,,
8,-here-,weak,intentional,1,,,,described as 'intentional' and indicates unsuccessful attempt(418),Kwaza,kwaz1243,,
9,-tehere,weak,epistemic,1,,,," translate to 'may' and 'it seems' (421), described as 'apparential' (420),the examples in 421 show that the morpheme indicates speaker's knowledge",Kwaza,kwaz1243,,
10,-tehere,strong,epistemic,1,,,,the examples in 421 also translate to 'must',Kwaza,kwaz1243,,
11,-cehere,weak,epistemic,1,,,," similar to -tehere, translate to 'could' (423), described as 'apparential' (423)",Kwaza,kwaz1243,,
12,-cehere,strong,epistemic,1,,,,the examples in 424 also translate to 'must',Kwaza,kwaz1243,,
0,k'a,strong,epistemic,1,,,,,Lillooet-Salish,lill1248,,
1,k'a,weak,epistemic,1,,,,,Lillooet-Salish,lill1248,,
2,k'a,strong,deontic,0,,,,"321 says that k'a can only take epistemic conversation background, 5b has counter example",Lillooet-Salish,lill1248,,
3,k'a,weak,deontic,0,,,,,Lillooet-Salish,lill1248,,
4,k'a,strong,circumstantial,0,,,,5b is a counter example,Lillooet-Salish,lill1248,,
5,k'a,weak,circumstantial,0,,,,,Lillooet-Salish,lill1248,,
6,k'a,strong,irrealis,0,,,,"321 says k'a can only have epistemic flaovr, so other flavors are impossible",Lillooet-Salish,lill1248,,
7,k'a,weak,irrealis,0,,,,,Lillooet-Salish,lill1248,,
8,k'a,strong,future,0,,,,,Lillooet-Salish,lill1248,,
9,k'a,weak,future,0,,,,,Lillooet-Salish,lill1248,,
10,ka-...-a,strong,circumstantial,1,,,,322 points to Davis et al (to appear) and says that the circumfix is circumstantial,Lillooet-Salish,lill1248,,
11,ka-...-a,weak,circumstantial,1,,,,,Lillooet-Salish,lill1248,,
12,ka,strong,deontic,1,,,,,Lillooet-Salish,lill1248,,
13,ka,weak,deontic,1,,,,,Lillooet-Salish,lill1248,,
14,ka,strong,irrealis,1,,,,,Lillooet-Salish,lill1248,,
15,ka,weak,irrealis,1,,,,,Lillooet-Salish,lill1248,,
16,ka,strong,epistemic,0,,,,332 says deontic and irrealis are the only possible flavors and provides a counterexample of epistemic,Lillooet-Salish,lill1248,,
17,ka,weak,epistemic,0,,,,,Lillooet-Salish,lill1248,,
18,ka,strong,circumstantial,0,,,,"since 322 says deontic and irrealis are the only options, other flavors are impossible",Lillooet-Salish,lill1248,,
19,ka,weak,circumstantial,0,,,,,Lillooet-Salish,lill1248,,
20,ka,strong,future,0,,,,,Lillooet-Salish,lill1248,,
21,ka,weak,future,0,,,,,Lillooet-Salish,lill1248,,
22,kelh,strong,future,1,,,,,Lillooet-Salish,lill1248,,
23,kelh,weak,future,1,,,,,Lillooet-Salish,lill1248,,
24,kelh,strong,epistemic,0,,,,325 says that kelh does not allow dispositional and epistemic reading and provides a counterexample for epistemic,Lillooet-Salish,lill1248,,
25,kelh,weak,epistemic,0,,,,,Lillooet-Salish,lill1248,,
26,kelh,strong,deontic,0,,,,325 says kelh does not allow any non-future reading,Lillooet-Salish,lill1248,,
27,kelh,weak,deontic,0,,,,,Lillooet-Salish,lill1248,,
28,kelh,strong,circumstantial,0,,,,,Lillooet-Salish,lill1248,,
29,kelh,weak,circumstantial,0,,,,,Lillooet-Salish,lill1248,,
30,kelh,strong,irrealis,0,,,,,Lillooet-Salish,lill1248,,
31,kelh,weak,irrealis,0,,,,,Lillooet-Salish,lill1248,,
32,-an',strong,epistemic,1,,,,"described as evidential (346)  that denotes epistemic-perceived evidence, and 'is usually rejected in cases where it is 
made explicit that only an existential claim' (348)",Lillooet-Salish,lill1248,,
33,-an',weak,epistemic,0,,,,,Lillooet-Salish,lill1248,,
34,-ku7,strong,epistemic,1,,,,described as evidential (346) that denotes epistemic-reportative,Lillooet-Salish,lill1248,,
35,-ku7,weak,epistemic,?,,,,"when asked about existential interpretation, speakers vary on judgments(349), some speakers accept such interpretation",Lillooet-Salish,lill1248,,
0,kunyala,weak,epistemic,1,,,,,Logoori,logo1258,,
1,kunyala,weak,circumstantial,1,,,,,Logoori,logo1258,,
2,kunyala,weak,deontic,1,,,,,Logoori,logo1258,,
3,kunyala,weak,teleological,1,,,,,Logoori,logo1258,,
4,kunyala,strong,epistemic,0,,,,,Logoori,logo1258,,
5,kunyala,strong,circumstantial,0,,,,,Logoori,logo1258,,
6,kunyala,strong,deontic,0,,,,,Logoori,logo1258,,
7,kunyala,strong,teleological,0,,,,,Logoori,logo1258,,
8,kunyala,weak necessity,epistemic,0,,,,,Logoori,logo1258,,
9,kunyala,weak necessity,circumstantial,0,,,,,Logoori,logo1258,,
10,kunyala,weak necessity,deontic,0,,,,,Logoori,logo1258,,
11,kunyala,weak necessity,teleological,0,,,,,Logoori,logo1258,,
12,haondi,weak,epistemic,1,,,,adverb,Logoori,logo1258,,
13,haondi,weak,circumstantial,0,,,,adverb,Logoori,logo1258,,
14,haondi,weak,deontic,0,,,,adverb,Logoori,logo1258,,
15,haondi,weak,teleological,0,,,,adverb,Logoori,logo1258,,
16,haondi,strong,epistemic,0,,,,adverb,Logoori,logo1258,,
17,haondi,strong,circumstantial,0,,,,adverb,Logoori,logo1258,,
18,haondi,strong,deontic,0,,,,adverb,Logoori,logo1258,,
19,haondi,strong,teleological,0,,,,adverb,Logoori,logo1258,,
20,haondi,weak necessity,epistemic,0,,,,adverb,Logoori,logo1258,,
21,haondi,weak necessity,circumstantial,0,,,,adverb,Logoori,logo1258,,
22,haondi,weak necessity,deontic,0,,,,adverb,Logoori,logo1258,,
23,haondi,weak necessity,teleological,0,,,,adverb,Logoori,logo1258,,
24,fwana,weak,epistemic,1,,,,adverb,Logoori,logo1258,,
25,fwana,weak,circumstantial,0,,,,adverb,Logoori,logo1258,,
26,fwana,weak,deontic,0,,,,adverb,Logoori,logo1258,,
27,fwana,weak,teleological,0,,,,adverb,Logoori,logo1258,,
28,fwana,strong,epistemic,0,,,,adverb,Logoori,logo1258,,
29,fwana,strong,circumstantial,0,,,,adverb,Logoori,logo1258,,
30,fwana,strong,deontic,0,,,,adverb,Logoori,logo1258,,
31,fwana,strong,teleological,0,,,,adverb,Logoori,logo1258,,
32,fwana,weak necessity,epistemic,0,,,,adverb,Logoori,logo1258,,
33,fwana,weak necessity,circumstantial,0,,,,adverb,Logoori,logo1258,,
34,fwana,weak necessity,deontic,0,,,,adverb,Logoori,logo1258,,
35,fwana,weak necessity,teleological,0,,,,adverb,Logoori,logo1258,,
36,kudoka,strong,circumstantial,1,,,,,Logoori,logo1258,,
37,kudoka,strong,bouletic,0,,,,,Logoori,logo1258,,
38,kudoka,strong,deontic,1,,,,,Logoori,logo1258,,
39,kudoka,strong,teleological,1,,,,,Logoori,logo1258,,
40,kudoka,strong,epistemic,1,,,,,Logoori,logo1258,,
41,kudoka,weak,circumstantial,0,,,,,Logoori,logo1258,,
42,kudoka,weak,bouletic,0,,,,,Logoori,logo1258,,
43,kudoka,weak,deontic,0,,,,,Logoori,logo1258,,
44,kudoka,weak,teleological,0,,,,,Logoori,logo1258,,
45,kudoka,weak,epistemic,0,,,,,Logoori,logo1258,,
46,kudoka,weak necessity,circumstantial,0,,,,,Logoori,logo1258,,
47,kudoka,weak necessity,bouletic,0,,,,,Logoori,logo1258,,
48,kudoka,weak necessity,deontic,0,,,,,Logoori,logo1258,,
49,kudoka,weak necessity,teleological,0,,,,,Logoori,logo1258,,
50,kudoka,weak necessity,epistemic,0,,,,,Logoori,logo1258,,
51,kwenya,strong,bouletic,1,,,,plain form: only strong,Logoori,logo1258,,
52,kwenya,strong,circumstantial,0,,,,plain form: only strong,Logoori,logo1258,,
53,kwenya,strong,epistemic,0,,,,plain form: only strong,Logoori,logo1258,,
54,kwenya,strong,deontic,0,,,,plain form: only strong,Logoori,logo1258,,
55,kwenya,strong,teleological,0,,,,plain form: only strong,Logoori,logo1258,,
56,kwenya,weak,bouletic,0,,,,plain form: only strong,Logoori,logo1258,,
57,kwenya,weak,circumstantial,0,,,,plain form: only strong,Logoori,logo1258,,
58,kwenya,weak,epistemic,0,,,,plain form: only strong,Logoori,logo1258,,
59,kwenya,weak,deontic,0,,,,plain form: only strong,Logoori,logo1258,,
60,kwenya,weak,teleological,0,,,,plain form: only strong,Logoori,logo1258,,
61,kwenya,weak necessity,bouletic,0,,,,plain form: only strong,Logoori,logo1258,,
62,kwenya,weak necessity,circumstantial,0,,,,plain form: only strong,Logoori,logo1258,,
63,kwenya,weak necessity,epistemic,0,,,,plain form: only strong,Logoori,logo1258,,
64,kwenya,weak necessity,deontic,0,,,,plain form: only strong,Logoori,logo1258,,
65,kwenya,weak necessity,teleological,0,,,,plain form: only strong,Logoori,logo1258,,
66,kwenya-Vk,weak necessity,bouletic,1,,,,impersonal form (kwenya + anticausative): only weak necessity,Logoori,logo1258,,
67,kwenya-Vk,weak necessity,circumstantial,1,,,,impersonal form (kwenya + anticausative): only weak necessity,Logoori,logo1258,,
68,kwenya-Vk,weak necessity,deontic,1,,,,impersonal form (kwenya + anticausative): only weak necessity,Logoori,logo1258,,
69,kwenya-Vk,weak necessity,teleological,1,,,,impersonal form (kwenya + anticausative): only weak necessity,Logoori,logo1258,,
70,kwenya-Vk,weak necessity,epistemic,1,,,,impersonal form (kwenya + anticausative): only weak necessity,Logoori,logo1258,,
71,kwenya-Vk,strong,bouletic,0,,,,,Logoori,logo1258,,
72,kwenya-Vk,strong,circumstantial,0,,,,,Logoori,logo1258,,
73,kwenya-Vk,strong,deontic,0,,,,,Logoori,logo1258,,
74,kwenya-Vk,strong,teleological,0,,,,,Logoori,logo1258,,
75,kwenya-Vk,strong,epistemic,0,,,,,Logoori,logo1258,,
76,kwenya-Vk,weak,bouletic,0,,,,,Logoori,logo1258,,
77,kwenya-Vk,weak,circumstantial,0,,,,,Logoori,logo1258,,
78,kwenya-Vk,weak,deontic,0,,,,,Logoori,logo1258,,
79,kwenya-Vk,weak,teleological,0,,,,,Logoori,logo1258,,
80,kwenya-Vk,weak,epistemic,0,,,,,Logoori,logo1258,,
0,yiding,strong,epistemic,1,positive,no,yiding,chinese character: 一定,Mandarin,mand1415,,
1,yiding,strong,deontic,?,positive,no,yiding,,Mandarin,mand1415,,
2,yiding,strong,teleological,?,positive,no,yiding,,Mandarin,mand1415,,
3,yiding,strong,circumstantial,?,positive,no,yiding,,Mandarin,mand1415,,
4,yiding,strong,bouletic,?,positive,no,yiding,,Mandarin,mand1415,,
